trial_id,subject_id,session,trial_in_session,coherence,response,correct,rt_s
3248,S03,3,9,0.15,1,1.0,0.4576389311320144
3249,S03,3,10,-0.5,0,1.0,0.37565641160756386
3250,S03,3,11,-0.05,0,1.0,0.8030992300750767
3251,S03,3,12,0.0,0,,0.6795656208387061
3252,S03,3,13,0.05,0,0.0,0.8389419021762011
3253,S03,3,14,-0.5,0,1.0,0.5862168397725379
3254,S03,3,15,0.0,0,,0.7756337171265879
3255,S03,3,16,-0.3,0,1.0,0.556352151425139
3256,S03,3,17,-0.5,0,1.0,0.6803103594645707
3257,S03,3,18,0.05,0,0.0,0.5449983912962031
3258,S03,3,19,0.05,1,1.0,0.6942660132991745
3259,S03,3,20,-0.15,1,0.0,0.5506244661618876
3260,S03,3,21,-0.3,1,0.0,0.636638927060799
3261,S03,3,22,0.05,1,1.0,0.946342365974588
3262,S03,3,23,-0.05,0,1.0,0.6302993730873451
3263,S03,3,24,-0.15,1,0.0,0.5946996702994183
3264,S03,3,25,0.3,1,1.0,0.6839388827080539
3265,S03,3,26,0.5,1,1.0,0.49882979140363115
3266,S03,3,27,-0.15,1,0.0,0.7303298179730371
3267,S03,3,28,0.05,1,1.0,0.6722073473599851
3268,S03,3,29,-0.5,0,1.0,0.3582101726894017
3269,S03,3,30,0.3,1,1.0,0.40143593680794654
3270,S03,3,31,0.0,0,,0.5072311864903625
3271,S03,3,32,-0.05,1,0.0,0.4982406946222287
3272,S03,3,33,0.15,1,1.0,0.6360715756646899
3273,S03,3,34,0.5,1,1.0,0.3807743853966001
3274,S03,3,35,0.5,1,1.0,0.34209565535702696
3275,S03,3,36,-0.05,0,1.0,0.5662874974219536
3276,S03,3,37,0.05,0,0.0,0.8546166069562386
3277,S03,3,38,-0.05,1,0.0,0.6213718411820539
3278,S03,3,39,-0.15,1,0.0,0.6731453576053058
3279,S03,3,40,0.0,1,,0.8594965590756726
3280,S03,3,41,0.05,0,0.0,0.49470385289786134
3281,S03,3,42,0.3,1,1.0,0.8878305215491614
3282,S03,3,43,-0.15,0,1.0,0.4798380043573846
3283,S03,3,44,0.15,1,1.0,0.5617846505318158
3284,S03,3,45,-0.5,0,1.0,0.7420182548139677
3285,S03,3,46,-0.5,0,1.0,0.4874676501443777
3286,S03,3,47,0.5,1,1.0,0.8318479151072453
3287,S03,3,48,-0.5,0,1.0,0.7209951132077546
3288,S03,3,49,0.0,1,,0.58424159545399
3289,S03,3,50,0.05,1,1.0,0.8834539712870522
3290,S03,3,51,0.5,1,1.0,0.3508289107863306
3291,S03,3,52,0.0,0,,0.6379409183912769
3292,S03,3,53,-0.05,0,1.0,0.6807764980245925
3293,S03,3,54,-0.15,1,0.0,0.5574392050709491
3294,S03,3,55,-0.05,0,1.0,0.5757628381561407
3295,S03,3,56,0.15,1,1.0,0.6425970882795092
3296,S03,3,57,0.15,1,1.0,0.8731200079665494
3297,S03,3,58,0.5,1,1.0,0.7868393137982138
3298,S03,3,59,0.0,0,,0.5806679855037564
3299,S03,3,60,0.15,0,0.0,0.5439190787197165
3300,S03,3,61,0.0,1,,0.7676419104686605
3301,S03,3,62,0.5,1,1.0,0.619991033833347
3302,S03,3,63,-0.3,0,1.0,0.7670816680210029
3303,S03,3,64,0.3,1,1.0,0.7722720934434737
3304,S03,3,65,0.05,1,1.0,0.5315846464204981
3305,S03,3,66,0.3,1,1.0,0.41466404718248406
3306,S03,3,67,0.3,1,1.0,0.6569907057292964
3307,S03,3,68,-0.5,0,1.0,0.5527585964815027
3308,S03,3,69,0.05,1,1.0,0.41429294270108885
3309,S03,3,70,-0.3,0,1.0,0.38416539859899546
3310,S03,3,71,0.0,1,,0.46615679143602506
3311,S03,3,72,-0.15,0,1.0,0.6916355612519721
3312,S03,3,73,-0.3,1,0.0,0.560241936071865
3313,S03,3,74,0.0,1,,0.7374706777242711
3314,S03,3,75,0.15,1,1.0,0.48548015910973275
3315,S03,3,76,-0.05,1,0.0,0.7354856039339306
3316,S03,3,77,0.3,1,1.0,0.6214132479419737
3317,S03,3,78,0.15,1,1.0,0.7189907278287417
3318,S03,3,79,-0.15,0,1.0,0.5554459965703161
3319,S03,3,80,0.05,1,1.0,0.5521354162386539
3320,S03,3,81,-0.3,1,0.0,0.4246887134225898
3321,S03,3,82,0.15,1,1.0,0.5745824433865204
3322,S03,3,83,-0.15,0,1.0,0.7789254541548646
3323,S03,3,84,0.5,1,1.0,0.713738426120959
3324,S03,3,85,-0.05,0,1.0,0.49639306516899273
3325,S03,3,86,-0.15,0,1.0,0.6079452747581201
3326,S03,3,87,0.05,0,0.0,0.9120798563844693
3327,S03,3,88,-0.05,1,0.0,0.9449058734668794
3328,S03,3,89,-0.05,0,1.0,0.5926943165521594
3329,S03,3,90,0.5,1,1.0,0.6831635787110636
3330,S03,3,91,-0.3,0,1.0,0.7157070299209438
3331,S03,3,92,-0.5,0,1.0,0.6409787933760015
3332,S03,3,93,-0.05,0,1.0,0.4449573122107233
3333,S03,3,94,-0.05,0,1.0,0.5625317099688073
3334,S03,3,95,-0.5,0,1.0,0.5095858512785243
3335,S03,3,96,-0.15,0,1.0,0.590031427183634
3336,S03,3,97,-0.15,0,1.0,0.6065252612262326
3337,S03,3,98,0.05,0,0.0,0.9730859696205375
3338,S03,3,99,0.0,0,,0.6085809236483023
3339,S03,3,100,0.0,0,,0.7091025515027428
3340,S03,3,101,-0.3,0,1.0,0.62286544665222
3341,S03,3,102,0.5,0,0.0,0.5220183069300572
3342,S03,3,103,-0.3,1,0.0,0.4536668993281428
3343,S03,3,104,0.05,0,0.0,0.6511106593819772
3344,S03,3,105,0.15,1,1.0,0.39681495224591995
3345,S03,3,106,-0.5,0,1.0,0.5868016463090114
3346,S03,3,107,0.5,1,1.0,0.33007952986742056
3347,S03,3,108,0.15,1,1.0,0.6695571763084235
3348,S03,3,109,0.0,0,,0.5672284232795182
3349,S03,3,110,0.15,1,1.0,0.4960536374075952
3350,S03,3,111,-0.3,1,0.0,0.6822646661208804
3351,S03,3,112,0.0,0,,0.5936408521411212
3352,S03,3,113,0.3,1,1.0,0.5811032458501497
3353,S03,3,114,0.0,0,,0.4565587088884302
3354,S03,3,115,0.3,1,1.0,0.7959489444648679
3355,S03,3,116,0.3,1,1.0,0.5935147478143578
3356,S03,3,117,-0.05,0,1.0,0.6570905911676376
3357,S03,3,118,-0.5,0,1.0,0.6883735798132433
3358,S03,3,119,-0.3,1,0.0,0.6453602801634257
3359,S03,3,120,-0.3,0,1.0,0.3322663380112199
3360,S03,3,121,-0.3,0,1.0,0.816813917506275
3361,S03,3,122,-0.5,0,1.0,0.488645125723443
3362,S03,3,123,-0.5,0,1.0,0.7345983899017193
3363,S03,3,124,0.3,1,1.0,0.5307626803166852
3364,S03,3,125,-0.05,0,1.0,0.5597944120864146
3365,S03,3,126,-0.15,1,0.0,0.6762665155161356
3366,S03,3,127,-0.3,1,0.0,0.927316443565893
3367,S03,3,128,-0.5,0,1.0,0.682984527992314
3368,S03,3,129,-0.5,0,1.0,0.5951150745956499
3369,S03,3,130,0.5,0,0.0,0.5783735288581674
3370,S03,3,131,0.5,1,1.0,0.5360306441730384
3371,S03,3,132,0.05,1,1.0,0.8798975356344321
3372,S03,3,133,0.15,1,1.0,0.7307830193486369
3373,S03,3,134,0.05,0,0.0,0.46849089600359656
3374,S03,3,135,-0.5,0,1.0,0.42630132720602837
3375,S03,3,136,-0.15,0,1.0,0.6988806361398501
3376,S03,3,137,-0.15,1,0.0,0.479232931965789
3377,S03,3,138,-0.3,0,1.0,0.5927654318227378
3378,S03,3,139,0.05,1,1.0,0.7755224786315873
3379,S03,3,140,0.5,0,0.0,0.5814184617615952
3380,S03,3,141,-0.15,0,1.0,0.46439793047368033
3381,S03,3,142,0.15,1,1.0,0.5022603703584608
3382,S03,3,143,0.0,0,,0.7236860686876351
3383,S03,3,144,0.0,1,,1.0139440800248896
3384,S03,3,145,-0.05,0,1.0,0.626015467819987
3385,S03,3,146,0.3,0,0.0,0.7059848508695843
3386,S03,3,147,0.3,1,1.0,0.6375361162189682
3387,S03,3,148,-0.5,0,1.0,0.45801245949178787
3388,S03,3,149,0.05,1,1.0,0.7842205760203135
3389,S03,3,150,0.15,0,0.0,0.427912060316213
3390,S03,3,151,-0.15,0,1.0,0.74030675898598
3391,S03,3,152,0.3,1,1.0,0.6465063764372693
3392,S03,3,153,-0.15,1,0.0,0.5441206861268846
3393,S03,3,154,0.5,1,1.0,0.41859755509688823
3394,S03,3,155,0.0,0,,0.5878947064862518
3395,S03,3,156,-0.05,1,0.0,0.5464051401952349
3396,S03,3,157,-0.3,0,1.0,0.5451487828695486
3397,S03,3,158,0.15,1,1.0,0.5663730130110196
3398,S03,3,159,0.3,1,1.0,0.5110295673733058
3399,S03,3,160,-0.3,0,1.0,0.3987681557167885
3400,S03,3,161,0.5,1,1.0,0.40653928411067286
3401,S03,3,162,-0.15,0,1.0,0.7826861851239754
3402,S03,3,163,0.5,1,1.0,0.4698546020130138
3403,S03,3,164,-0.05,0,1.0,0.6063812744585353
3404,S03,3,165,-0.3,0,1.0,0.5258560860243796
3405,S03,3,166,0.15,1,1.0,0.8507547302132005
3406,S03,3,167,-0.05,0,1.0,0.5437174434146196
3407,S03,3,168,0.3,0,0.0,0.4836110270243123
3408,S03,3,169,0.05,0,0.0,0.7198369648105372
3409,S03,3,170,0.05,0,0.0,0.6679296051922614
3410,S03,3,171,-0.3,0,1.0,0.6540414510896352
3411,S03,3,172,0.3,1,1.0,0.6444392867512678
3412,S03,3,173,0.3,1,1.0,0.7124247606876326
3413,S03,3,174,0.15,1,1.0,0.4619509828236846
3414,S03,3,175,-0.05,1,0.0,0.7039142890654497
3415,S03,3,176,-0.5,0,1.0,0.44251748112384587
3416,S03,3,177,0.15,1,1.0,0.40033576180609254
3417,S03,3,178,0.5,1,1.0,0.5879721395221554
3418,S03,3,179,-0.5,0,1.0,0.5801325839391939
3419,S03,3,180,0.15,1,1.0,0.6132396453120059
3420,S03,4,1,0.3,1,1.0,0.6670704897146478
3421,S03,4,2,-0.05,0,1.0,0.5298979676773763
3422,S03,4,3,0.5,1,1.0,0.5131583518035694
3423,S03,4,4,0.0,0,,0.46438365414070343
3424,S03,4,5,-0.5,1,0.0,0.36250814500236805
3425,S03,4,6,0.05,0,0.0,0.6129731865290124
3426,S03,4,7,0.5,1,1.0,0.5041526173875099
3427,S03,4,8,-0.3,0,1.0,0.5349266971334798
3428,S03,4,9,-0.5,1,0.0,0.5592461041645175
3429,S03,4,10,0.5,1,1.0,0.6482079479259734
3430,S03,4,11,-0.5,0,1.0,0.41124241065255795
3431,S03,4,12,-0.05,0,1.0,0.5978966603044705
3432,S03,4,13,0.15,1,1.0,0.4428353026858799
3433,S03,4,14,-0.15,1,0.0,0.403066724657477
3434,S03,4,15,0.5,1,1.0,0.5266535253458768
3435,S03,4,16,-0.15,0,1.0,0.47463259695317556
3436,S03,4,17,-0.5,0,1.0,0.5081446723924982
3437,S03,4,18,0.0,1,,0.6619389456455641
3438,S03,4,19,0.3,1,1.0,0.3897198238351196
3439,S03,4,20,0.3,1,1.0,0.6031078571690404
3440,S03,4,21,-0.3,0,1.0,0.7034350075774256
3441,S03,4,22,-0.15,0,1.0,0.6762862657661007
3442,S03,4,23,0.05,0,0.0,0.5046232252695911
3443,S03,4,24,-0.3,0,1.0,0.5504176978656161
3444,S03,4,25,0.5,1,1.0,0.5131894523241288
3445,S03,4,26,-0.15,0,1.0,0.5761558266535678
3446,S03,4,27,0.05,1,1.0,0.4660035846714679
3447,S03,4,28,-0.15,0,1.0,0.4994923933021913
3448,S03,4,29,0.05,0,0.0,0.5889421958595523
3449,S03,4,30,0.15,1,1.0,0.6208096438242966
3450,S03,4,31,0.5,0,0.0,0.4484105180945145
3451,S03,4,32,-0.15,1,0.0,0.3517454154238724
3452,S03,4,33,0.15,0,0.0,0.39461320649409826
3453,S03,4,34,-0.3,0,1.0,0.4987283539150131
3454,S03,4,35,-0.5,1,0.0,0.7354168930200861
3455,S03,4,36,-0.05,0,1.0,0.6716392246689251
3456,S03,4,37,0.0,1,,0.6556969312414498
3457,S03,4,38,-0.15,0,1.0,0.49796125767751737
3458,S03,4,39,-0.5,0,1.0,0.45840866985658885
3459,S03,4,40,-0.5,0,1.0,0.3321196287999946
3460,S03,4,41,0.15,1,1.0,0.4911689402256457
3461,S03,4,42,0.15,1,1.0,0.6372788684588852
3462,S03,4,43,0.05,1,1.0,0.6438160674300131
3463,S03,4,44,0.15,1,1.0,0.5153572869693117
3464,S03,4,45,0.15,1,1.0,0.5760463438348883
3465,S03,4,46,-0.3,0,1.0,0.5593418552225391
3466,S03,4,47,-0.5,0,1.0,0.44448802866094717
3467,S03,4,48,0.5,1,1.0,0.5571074131207777
3468,S03,4,49,0.15,1,1.0,0.6154039160861227
3469,S03,4,50,0.3,1,1.0,0.5073039323027742
3470,S03,4,51,-0.3,0,1.0,0.4244971913207132
3471,S03,4,52,0.3,1,1.0,0.49967868152555633
3472,S03,4,53,-0.3,0,1.0,0.49278929070604627
3473,S03,4,54,0.05,1,1.0,0.5367361709665855
3474,S03,4,55,-0.5,0,1.0,0.35760186084415696
3475,S03,4,56,-0.05,0,1.0,0.8332232364924363
3476,S03,4,57,0.3,1,1.0,0.7399399074767314
3477,S03,4,58,0.05,1,1.0,0.5956161263586613
3478,S03,4,59,0.5,1,1.0,0.5291102014114341
3479,S03,4,60,-0.5,0,1.0,0.5549123009923574
3480,S03,4,61,-0.15,1,0.0,0.5735608198326209
3481,S03,4,62,0.5,1,1.0,0.5373621790240528
3482,S03,4,63,0.05,1,1.0,0.6992838236758022
3483,S03,4,64,0.0,1,,0.6488007438503296
3484,S03,4,65,-0.3,0,1.0,0.654126881622359
3485,S03,4,66,-0.5,0,1.0,0.4364952638695133
3486,S03,4,67,-0.3,1,0.0,0.5502970940823776
3487,S03,4,68,0.0,1,,1.1420070982093393
3488,S03,4,69,-0.15,0,1.0,0.7358765403435084
3489,S03,4,70,0.15,1,1.0,0.6134216457604905
3490,S03,4,71,0.05,1,1.0,0.5024825064133144
3491,S03,4,72,0.15,1,1.0,0.593677658371527
3492,S03,4,73,0.15,1,1.0,0.7239207526825361
3493,S03,4,74,0.5,1,1.0,0.587154155640127
3494,S03,4,75,-0.3,1,0.0,0.37528927139730267
3495,S03,4,76,0.05,0,0.0,0.4397517137507617
3496,S03,4,77,0.05,1,1.0,0.4435121677766451
3497,S03,4,78,-0.05,1,0.0,0.6801262072766948
3498,S03,4,79,0.15,0,0.0,0.42672687782706026
3499,S03,4,80,-0.05,0,1.0,0.4981606265967024
3500,S03,4,81,-0.05,1,0.0,0.5930386954966316
3501,S03,4,82,-0.5,0,1.0,0.6421402218613205
3502,S03,4,83,-0.5,0,1.0,0.5629117250348936
3503,S03,4,84,-0.5,0,1.0,0.47329709198270714
3504,S03,4,85,-0.15,1,0.0,0.7027214769290807
3505,S03,4,86,0.0,1,,0.9875194707392941
3506,S03,4,87,-0.15,0,1.0,0.5948234651412333
3507,S03,4,88,-0.15,0,1.0,0.44791099867469375
3508,S03,4,89,-0.05,1,0.0,0.5015818965172275
3509,S03,4,90,0.3,1,1.0,0.4502611479157589
3510,S03,4,91,-0.5,0,1.0,0.4280109689450244
3511,S03,4,92,0.05,0,0.0,0.5695399074521089
3512,S03,4,93,-0.3,0,1.0,0.5855038787307905
3513,S03,4,94,0.3,1,1.0,0.40745487896147636
3514,S03,4,95,-0.05,0,1.0,0.4687323007969814
3515,S03,4,96,0.0,1,,0.7118988084783813
3516,S03,4,97,0.5,1,1.0,0.4490990743449231
3517,S03,4,98,-0.3,1,0.0,0.45957887538059783
3518,S03,4,99,0.05,1,1.0,0.5829048914006039
3519,S03,4,100,0.0,0,,0.8340480817644781
3520,S03,4,101,0.0,1,,0.7342946846638532
3521,S03,4,102,0.3,1,1.0,0.6369645764549257
3522,S03,4,103,0.05,1,1.0,0.8888626607560162
3523,S03,4,104,0.05,1,1.0,0.657866013685858
3524,S03,4,105,-0.05,0,1.0,0.9106335982990031
3525,S03,4,106,-0.3,0,1.0,0.8368320318484357
3526,S03,4,107,-0.5,0,1.0,0.373176876105053
3527,S03,4,108,0.15,1,1.0,0.4144746993575194
3528,S03,4,109,-0.3,0,1.0,0.4444224617109751
3529,S03,4,110,-0.05,0,1.0,0.7969641939271351
3530,S03,4,111,0.3,1,1.0,0.5264820495144283
3531,S03,4,112,0.0,0,,0.5815944173126018
3532,S03,4,113,0.5,1,1.0,0.6033820491043496
3533,S03,4,114,0.15,1,1.0,0.5209312960161944
3534,S03,4,115,-0.05,0,1.0,0.6389927896833859
3535,S03,4,116,0.5,1,1.0,0.5713593256945663
3536,S03,4,117,-0.5,0,1.0,0.41180914103583915
3537,S03,4,118,-0.3,0,1.0,0.43185887804543277
3538,S03,4,119,-0.3,0,1.0,0.5567177142262626
3539,S03,4,120,0.3,1,1.0,0.5720863016971433
3540,S03,4,121,0.0,0,,0.7378581027544171
3541,S03,4,122,-0.05,0,1.0,0.9331076108352732
3542,S03,4,123,0.3,0,0.0,0.4422377786155919
3543,S03,4,124,0.5,1,1.0,0.4306445345997096
3544,S03,4,125,-0.15,1,0.0,0.8905612755879
3545,S03,4,126,-0.15,0,1.0,0.7318251859907081
3546,S03,4,127,0.3,0,0.0,0.5368255610863236
3547,S03,4,128,-0.5,0,1.0,0.6486179903488624
3548,S03,4,129,-0.05,0,1.0,0.49209341163406867
3549,S03,4,130,0.3,1,1.0,0.5236275450458621
3550,S03,4,131,0.0,0,,0.3399235450433593
3551,S03,4,132,-0.05,1,0.0,0.6349236692782196
3552,S03,4,133,0.3,1,1.0,0.5111068263226797
3553,S03,4,134,0.0,1,,0.5840018773107587
3554,S03,4,135,0.15,0,0.0,0.6859436226580294
3555,S03,4,136,0.15,0,0.0,0.7343279890088514
3556,S03,4,137,-0.3,0,1.0,0.49983109806383896
3557,S03,4,138,0.0,1,,0.4697247473588226
3558,S03,4,139,0.3,1,1.0,0.3977883127411834
3559,S03,4,140,0.5,1,1.0,0.3261290529974697
3560,S03,4,141,0.0,0,,0.9026467725123694
3561,S03,4,142,0.05,0,0.0,0.7154207195224448
3562,S03,4,143,-0.05,1,0.0,0.6786966662048826
3563,S03,4,144,-0.15,0,1.0,0.5191144810841312
3564,S03,4,145,-0.05,0,1.0,0.5402571247215174
3565,S03,4,146,-0.5,0,1.0,0.6315399113325404
3566,S03,4,147,-0.5,0,1.0,0.3539263832365952
3567,S03,4,148,-0.3,0,1.0,0.5042736536683072
3568,S03,4,149,0.3,1,1.0,0.718148720302298
3569,S03,4,150,-0.15,0,1.0,0.5379369749599381
3570,S03,4,151,0.0,1,,0.7210419327439036
3571,S03,4,152,-0.15,0,1.0,0.5777711881476583
3572,S03,4,153,-0.15,0,1.0,0.3347639540690538
3573,S03,4,154,0.0,1,,0.6085581558002436
3574,S03,4,155,0.3,1,1.0,0.5591445011515191
3575,S03,4,156,0.15,1,1.0,0.563072153845608
3576,S03,4,157,0.5,1,1.0,0.38955433574635423
3577,S03,4,158,-0.3,0,1.0,0.5288924762430262
3578,S03,4,159,0.0,0,,0.41095988079974966
3579,S03,4,160,0.05,1,1.0,0.5592906338212941
3580,S03,4,161,0.15,1,1.0,0.6910397452491095
3581,S03,4,162,-0.05,0,1.0,0.8716537012690867
3582,S03,4,163,0.5,1,1.0,0.6820637062234912
3583,S03,4,164,0.3,1,1.0,0.44027826369973977
3584,S03,4,165,0.0,1,,0.45494154075942606
3585,S03,4,166,-0.05,0,1.0,0.634965653021199
3586,S03,4,167,0.5,1,1.0,0.5018632179243476
3587,S03,4,168,0.05,0,0.0,0.6945889998556926
3588,S03,4,169,0.5,0,0.0,0.435301934648817
3589,S03,4,170,0.05,1,1.0,0.6169812824576932
3590,S03,4,171,0.3,1,1.0,0.5483904578390288
3591,S03,4,172,-0.05,1,0.0,0.5633031599513284
3592,S03,4,173,-0.15,0,1.0,0.40934233143947824
3593,S03,4,174,0.05,1,1.0,0.7175168111644067
3594,S03,4,175,-0.15,1,0.0,0.6103285409656448
3595,S03,4,176,0.0,1,,0.744030910032445
3596,S03,4,177,0.5,1,1.0,0.6314077591207542
3597,S03,4,178,0.15,0,0.0,0.5741306794313876
3598,S03,4,179,0.15,1,1.0,0.6896661605208169
3599,S03,4,180,-0.3,0,1.0,0.7888680233055022
3600,S03,5,1,0.5,0,0.0,0.38027877533275545
3601,S03,5,2,0.5,1,1.0,0.3274260683160901
3602,S03,5,3,0.0,1,,0.4328807617354577
3603,S03,5,4,-0.5,0,1.0,0.49495156001715057
3604,S03,5,5,0.3,1,1.0,0.5148785363816706
3605,S03,5,6,-0.5,1,0.0,0.5807247765703454
3606,S03,5,7,0.05,0,0.0,0.46376509500406843
3607,S03,5,8,0.05,0,0.0,0.5093686562660039
3608,S03,5,9,0.0,0,,0.9678591940705457
3609,S03,5,10,-0.5,0,1.0,0.6215442527822375
3610,S03,5,11,0.3,1,1.0,0.5224013211184338
3611,S03,5,12,0.05,1,1.0,0.7448915376484202
3612,S03,5,13,-0.15,0,1.0,0.5463313869351486
3613,S03,5,14,-0.05,0,1.0,0.6656105811496312
3614,S03,5,15,-0.5,0,1.0,0.6351551854236875
3615,S03,5,16,-0.3,0,1.0,0.49126118881499015
3616,S03,5,17,0.05,1,1.0,0.579453050597203
3617,S03,5,18,-0.15,0,1.0,0.45279863081682864
3618,S03,5,19,0.3,1,1.0,0.3800397633565106
3619,S03,5,20,0.0,1,,0.6038823980939613
3620,S03,5,21,0.15,1,1.0,0.6187807173822802
3621,S03,5,22,0.05,0,0.0,0.9202989180320464
3622,S03,5,23,0.3,1,1.0,0.5739662688831012
3623,S03,5,24,-0.05,0,1.0,0.7578508002850576
3624,S03,5,25,-0.3,0,1.0,0.6009913707283753
3625,S03,5,26,-0.5,0,1.0,0.33154018034746674
3626,S03,5,27,-0.5,0,1.0,0.4870814249598765
3627,S03,5,28,-0.05,1,0.0,0.6904920969577184
3628,S03,5,29,0.15,0,0.0,0.6623902354297817
3629,S03,5,30,-0.3,0,1.0,0.5440128309143111
3630,S03,5,31,0.0,1,,0.6754049582051352
3631,S03,5,32,-0.05,1,0.0,0.7395748465369013
3632,S03,5,33,0.05,0,0.0,0.4399523818137419
3633,S03,5,34,0.0,1,,0.7552794367094945
3634,S03,5,35,0.5,1,1.0,0.3448532557508609
3635,S03,5,36,0.5,1,1.0,0.3559751604892122
3636,S03,5,37,0.15,1,1.0,0.5980835589847587
3637,S03,5,38,-0.05,0,1.0,0.6696663908398391
3638,S03,5,39,0.15,1,1.0,0.5812751291937724
3639,S03,5,40,-0.5,0,1.0,0.3911491629520637
3640,S03,5,41,-0.5,0,1.0,0.37035706667312374
3641,S03,5,42,0.5,1,1.0,0.5050857120031294
3642,S03,5,43,-0.05,0,1.0,1.1928331204470102
3643,S03,5,44,-0.05,1,0.0,0.591300674255494
3644,S03,5,45,0.15,1,1.0,0.5351417598449844
3645,S03,5,46,0.3,1,1.0,0.6566888039393953
3646,S03,5,47,0.3,0,0.0,0.5228247523139735
3647,S03,5,48,-0.5,1,0.0,0.36391955716842894
3648,S03,5,49,0.5,1,1.0,0.45538269474983795
3649,S03,5,50,0.05,0,0.0,0.6873301640350953
3650,S03,5,51,-0.15,1,0.0,0.5513477846266072
3651,S03,5,52,0.0,1,,0.6985070678785421
3652,S03,5,53,-0.15,0,1.0,0.6869157764704988
3653,S03,5,54,0.5,1,1.0,0.4752414184287793
3654,S03,5,55,0.0,0,,0.6180256791534172
3655,S03,5,56,0.3,0,0.0,0.5087324490769922
3656,S03,5,57,0.5,1,1.0,0.560674944749398
3657,S03,5,58,0.3,1,1.0,0.5053003057760255
3658,S03,5,59,0.0,0,,0.6858143088562126
3659,S03,5,60,-0.15,0,1.0,0.6109405242404551
3660,S03,5,61,-0.15,0,1.0,0.3846278110774235
3661,S03,5,62,0.3,1,1.0,0.6106560028854252
3662,S03,5,63,0.5,0,0.0,0.5082557142099432
3663,S03,5,64,0.5,1,1.0,0.6559745967953629
3664,S03,5,65,-0.15,1,0.0,0.4472484799488283
3665,S03,5,66,-0.3,0,1.0,0.5737570015009377
3666,S03,5,67,-0.15,0,1.0,0.523476818612156
3667,S03,5,68,0.5,1,1.0,0.33387127941246536
3668,S03,5,69,-0.15,0,1.0,0.37006715679448304
3669,S03,5,70,0.0,0,,0.8643525107091854
3670,S03,5,71,-0.05,1,0.0,0.6399923765954947
3671,S03,5,72,-0.05,0,1.0,0.5788744319585849
3672,S03,5,73,0.15,1,1.0,0.4132235743842484
3673,S03,5,74,-0.3,0,1.0,0.7477084390985835
3674,S03,5,75,-0.05,0,1.0,0.5154606072055252
3675,S03,5,76,0.3,1,1.0,0.5803480068398947
3676,S03,5,77,0.0,0,,0.6308927424459068
3677,S03,5,78,-0.3,1,0.0,0.8395416091844503
3678,S03,5,79,0.5,1,1.0,0.4908206669945135
3679,S03,5,80,-0.05,0,1.0,0.5386305354457652
3680,S03,5,81,0.5,1,1.0,0.5233335400953798
3681,S03,5,82,-0.15,0,1.0,0.6309804919182479
3682,S03,5,83,-0.5,0,1.0,0.9105035673757417
3683,S03,5,84,-0.15,0,1.0,0.5753642636527405
3684,S03,5,85,-0.5,0,1.0,0.3775331850253135
3685,S03,5,86,0.15,1,1.0,0.5351772150378998
3686,S03,5,87,0.3,0,0.0,0.5758687092019746
3687,S03,5,88,0.15,1,1.0,0.6410237420011043
3688,S03,5,89,0.5,1,1.0,0.34482871564763873
3689,S03,5,90,0.0,1,,0.5549630385799013
3690,S03,5,91,-0.5,0,1.0,0.7497624051737805
3691,S03,5,92,0.15,1,1.0,0.47391130216747956
3692,S03,5,93,-0.3,0,1.0,0.6604663603632697
3693,S03,5,94,0.15,1,1.0,0.539087032646283
3694,S03,5,95,0.0,1,,0.6203651153923904
3695,S03,5,96,-0.3,0,1.0,0.38877986314258606
3696,S03,5,97,-0.3,1,0.0,0.5149377714985552
3697,S03,5,98,0.5,1,1.0,0.5215938626090943
3698,S03,5,99,0.0,0,,0.6140932057724817
3699,S03,5,100,0.05,1,1.0,0.5817786236217595
3700,S03,5,101,-0.05,0,1.0,0.6888452156876025
3701,S03,5,102,0.05,0,0.0,0.4541868859096708
3702,S03,5,103,-0.15,0,1.0,0.6202841624934949
3703,S03,5,104,0.05,0,0.0,0.38018428480348837
3704,S03,5,105,-0.05,1,0.0,0.7860946705723634
3705,S03,5,106,-0.3,0,1.0,0.5258057229736839
3706,S03,5,107,-0.5,0,1.0,0.5900291054303525
3707,S03,5,108,0.0,0,,0.33705358016085674
3708,S03,5,109,0.05,1,1.0,0.6991424114739501
3709,S03,5,110,0.15,1,1.0,0.49065088648790145
3710,S03,5,111,-0.15,0,1.0,0.5837265498791687
3711,S03,5,112,-0.15,1,0.0,0.6729362853507895
3712,S03,5,113,0.05,0,0.0,0.5962390336481478
3713,S03,5,114,0.05,0,0.0,0.6818738854140024
3714,S03,5,115,0.3,1,1.0,0.5060019768560406
3715,S03,5,116,0.0,0,,0.8184029604715749
3716,S03,5,117,-0.5,0,1.0,0.4773040424161278
3717,S03,5,118,0.0,0,,0.6004013597489527
3718,S03,5,119,-0.15,0,1.0,0.5664025655835021
3719,S03,5,120,0.0,0,,0.6174764531961284
3720,S03,5,121,-0.05,0,1.0,0.45855879902591073
3721,S03,5,122,-0.3,0,1.0,0.4405447209446036
3722,S03,5,123,0.5,1,1.0,0.6110369893469322
3723,S03,5,124,-0.15,0,1.0,0.6941660390652854
3724,S03,5,125,0.15,1,1.0,0.6834307293484133
3725,S03,5,126,0.05,0,0.0,0.6673744831590854
3726,S03,5,127,-0.5,0,1.0,0.4409303492492103
3727,S03,5,128,0.3,1,1.0,0.4750288470827714
3728,S03,5,129,-0.05,0,1.0,0.5994105762805487
